Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
267	0.7529	389.245	290.679	0.000404266	8.77299e-05
268	0.7529	394.751	294.496	0.000405395	8.77128e-05
269	0.7529	396.356	295.364	0.000404539	8.76947e-05
270	0.7529	391.768	292.351	0.000404385	8.76988e-05
271	0.7529	376.334	282.629	0.000403608	8.75543e-05
272	0.7529	389.929	291.239	0.000403934	8.76561e-05
273	0.7529	384.585	287.85	0.000402491	8.75615e-05
274	0.7529	399.878	297.379	0.000396065	8.75082e-05
275	0.7529	393.77	293.525	0.000391722	8.73506e-05
276	0.7529	404.921	300.996	0.000408623	8.77959e-05
277	0.7529	395.134	294.688	0.000406768	8.77863e-05
278	0.7529	373.964	280.686	0.000398828	8.75126e-05
279	0.7529	388.133	290.111	0.000399388	8.7533e-05
280	0.7529	396.894	295.997	0.000408912	8.77893e-05
281	0.7529	398.737	297.619	0.000411673	8.78056e-05
282	0.7529	394.289	293.936	0.000397859	8.74624e-05
283	0.7529	398.903	296.522	0.000390825	8.73624e-05
284	0.7529	374.443	281.088	0.000402462	8.75839e-05
285	0.7529	389.96	291.589	0.000409067	8.77254e-05
286	0.7529	390.976	292.162	0.00040856	8.7716e-05
287	0.7529	399.004	297.548	0.000406351	8.77111e-05
288	0.7529	384.953	287.844	0.000399345	8.7507e-05
289	0.7529	399.48	297.855	0.000410078	8.78345e-05
290	0.7529	402.169	298.186	0.000377069	8.69467e-05
291	0.7529	392.896	293.348	0.000407138	8.7686e-05
292	0.7529	387.208	289.147	0.000394926	8.74017e-05
293	0.7529	387.823	289.979	0.000404918	8.76692e-05
294	0.7529	380.957	285.536	0.000405619	8.76474e-05
295	0.7529	390.427	291.574	0.000406324	8.76911e-05
296	0.7529	380.698	285.477	0.000406704	8.76769e-05
297	0.7529	389.83	291.195	0.000403428	8.76667e-05
298	0.7529	381.956	285.912	0.000402855	8.76436e-05
299	0.7529	390.405	292.107	0.000410564	8.77596e-05
300	0.7529	392.626	293.25	0.000408913	8.7759e-05
301	0.7529	390.489	291.529	0.000396453	8.74189e-05
302	0.7529	385.675	288.802	0.000406539	8.7694e-05
303	0.7529	392.109	292.432	0.000403543	8.76903e-05
304	0.7529	395.214	294.535	0.000402045	8.76589e-05
305	0.7529	394.001	294.217	0.000408799	8.77664e-05
306	0.7529	367.529	276.545	0.000404383	8.74839e-05
307	0.7529	389.495	290.209	0.000374167	8.68076e-05
308	0.7529	393.924	293.912	0.000406814	8.7694e-05
309	0.7529	385.403	288.357	0.00040494	8.76871e-05
310	0.7529	397.721	295.973	0.000403893	8.77104e-05
311	0.7529	398.536	297.209	0.000409793	8.77866e-05
312	0.7529	390.963	292.42	0.000410122	8.77879e-05
313	0.7529	390.594	292.058	0.00040797	8.77864e-05
314	0.7529	395.389	294.663	0.000405429	8.77224e-05
315	0.7529	409.678	303.713	0.000406018	8.77887e-05
316	0.7529	399.588	297.605	0.000407738	8.77708e-05
317	0.7529	380.43	285.497	0.000407468	8.769e-05
318	0.7529	402.533	299.212	0.000404009	8.77062e-05
319	0.7529	393.163	293.508	0.000407358	8.77255e-05
320	0.7529	386.522	289.307	0.000405188	8.76657e-05
